T	η
314.0	21.4789138612372
315.0	21.532073280502264
316.0	21.58504094120474
317.0	21.63787069526982
318.0	21.690718474554558
319.0	21.743587526261827
320.0	21.79646363910378
321.0	21.849332411582598
322.0	21.902179251445936
323.0	21.954989375337433
324.0	22.007747808647547
325.0	22.060439385570646
326.0	22.113048749373874
327.0	22.165560352883553
328.0	22.21795112066332
329.0	22.270100345610558
330.0	22.321988069203154
331.0	22.37363779084366
332.0	22.425073340081603
333.0	22.476318872569877
334.0	22.527398866506324
335.0	22.578338119576873
336.0	22.629161746416834
337.0	22.679895176606276
338.0	22.73056415321586
339.0	22.781194731918422
340.0	22.83195410778738
341.0	22.882971062803158
342.0	22.934213980698978
343.0	22.985650856943867
344.0	23.037249291643608
345.0	23.088976483322263
346.0	23.14079922360865
347.0	23.192683892853307
348.0	23.244596456701924
349.0	23.29650246365179
350.0	23.34836704361839
351.0	23.400062580611863
352.0	23.451320123943887
353.0	23.50215732855364
354.0	23.552610367513275
355.0	23.602715900734744
356.0	23.65251106442421
357.0	23.702033461628684
358.0	23.75132115391127
359.0	23.800412654190346
360.0	23.849346920776934
361.0	23.89816335264386
362.0	23.94693769280893
363.0	23.996015892577756
364.0	24.045442896770588
365.0	24.095177585677128
366.0	24.145178386679735
367.0	24.195403262906687
368.0	24.245809703299614
369.0	24.296354714130015
370.0	24.346994812001384
371.0	24.397686018374575
372.0	24.448383855655443
373.0	24.499040816324904
374.0	24.54933077123668
375.0	24.59907933580916
376.0	24.648329301381963
377.0	24.697124014894715
378.0	24.745507362801032
379.0	24.793523756435953
380.0	24.84121811888482
381.0	24.888635873399494
382.0	24.935822933406
383.0	24.982825694146314
384.0	25.02969102599548
385.0	25.076633362798507
386.0	25.124000479010327
387.0	25.171768416202042
388.0	25.219901888740925
389.0	25.26836526391324
390.0	25.317122550896922
391.0	25.36613739071852
392.0	25.415373047215603
393.0	25.464792399027058
394.0	25.514357932634745
395.0	25.564031736481102
396.0	25.613721459403777
397.0	25.66308603264536
398.0	25.712088534211198
399.0	25.76074874943379
400.0	25.809086712673142
401.0	25.857122702443093
402.0	25.90487723682425
403.0	25.95237106917328
404.0	25.999625184138267
405.0	26.046660793989552
406.0	26.093499335275016
407.0	26.1401676139421
408.0	26.18684967995226
409.0	26.233621153033766
410.0	26.280471771295943
411.0	26.327391172491822
412.0	26.3743688931975
413.0	26.421394368072317
414.0	26.468456929201885
415.0	26.51554580552556
416.0	26.562650122350203
417.0	26.60975890095224
418.0	26.656861058269644
419.0	26.703896317758378
420.0	26.750791932904708
421.0	26.79755270547549
422.0	26.844184131023948
423.0	26.89069176468823
424.0	26.93708122077007
425.0	26.98335817233386
426.0	27.02952835082715
427.0	27.075597545722797
428.0	27.121571604183686
429.0	27.167456430750295
430.0	27.213270960660385
431.0	27.259072188730393
432.0	27.304866543468687
433.0	27.35065454421286
434.0	27.396436713955925
435.0	27.44221357935747
436.0	27.48798567075479
437.0	27.533753522174266
438.0	27.579517671342856
439.0	27.62527865969971
440.0	27.671037032407934
441.0	27.716793564184844
442.0	27.762550409918482
443.0	27.80830293645115
444.0	27.854044658660534
445.0	27.899769034860533
446.0	27.945469466754407
447.0	27.991139299419498
448.0	28.036771821323814
449.0	28.082360264375318
450.0	28.12789780400427
451.0	28.17337755927942
452.0	28.218792593058403
453.0	28.264100448269797
454.0	28.309268129529507
455.0	28.354302902074963
456.0	28.39921209987671
457.0	28.444003125084908
458.0	28.488683447511328
459.0	28.53326060414788
460.0	28.57774219872231
461.0	28.622135901291973
462.0	28.666449447876587
463.0	28.7106906401306
464.0	28.75488930859886
465.0	28.79911063444353
466.0	28.843353493759523
467.0	28.887612485546217
468.0	28.93188216417084
469.0	28.976157039230856
470.0	29.02043157543715
471.0	29.064700192518263
472.0	29.108957265146138
473.0	29.153197122883657
474.0	29.197414050154507
475.0	29.241597262488987
476.0	29.285698289949472
477.0	29.329710974394136
478.0	29.373641206826353
479.0	29.41749492757898
480.0	29.46127812608376
481.0	29.504996840663704
482.0	29.54865715834903
483.0	29.592265214717106
484.0	29.63582719375671
485.0	29.67934932775726
486.0	29.72283825799536
487.0	29.766339891024305
488.0	29.809876945511224
489.0	29.853440855262622
490.0	29.897022987480778
491.0	29.940614642506084
492.0	29.984207053609666
493.0	30.027791386837077
494.0	30.071358740904017
495.0	30.114900147144713
496.0	30.158406569514216
497.0	30.201868904644925
498.0	30.245247100074977
499.0	30.28847830409845
500.0	30.331569918550912
501.0	30.37453147673971
502.0	30.417372588640852
503.0	30.46010294022873
504.0	30.502732292864604
505.0	30.545270482744986
506.0	30.587727420410875
507.0	30.63011309031923
508.0	30.672437550477376
509.0	30.714725187376768
510.0	30.757064700327884
